data.subscription_type,data.username,data.name,data.description,data.profile_banner_url,data.most_recent_tweet_id,data.receives_your_dm,data.verified,data.pinned_tweet_id,data.verified_type,data.profile_image_url,data.url,data.protected,data.id,data.created_at,data.entities.url.urls,data.entities.description.urls,data.public_metrics.followers_count,data.public_metrics.following_count,data.public_metrics.tweet_count,data.public_metrics.listed_count,data.public_metrics.like_count,data.location,data.entities.description.mentions,data.entities.description.hashtags
None,wendyg,Wendy M. Grossman,"net.wars Fridays. @wendyg@mastodon.xyz. Freelance writer. Founder @theskepticmag,  Fellow @skeptinquirer, A/C @openrightsgroup.  ImageNet Roulette ""Dalai lama""",https://pbs.twimg.com/profile_banners/2228471/1710614490,1844710040642396538,False,False,1842195041407627279,none,https://pbs.twimg.com/profile_images/595269807/2009-12-27-wg-small_normal.jpg,https://t.co/ZUvVhr6xMH,False,2228471,2007-03-26T00:49:05.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ZUvVhr6xMH', 'expanded_url': 'http://www.pelicancrossing.net', 'display_url': 'pelicancrossing.net'}]",,1961,1040,13696,0,0,London (mostly),"[{'start': 66, 'end': 80, 'username': 'theskepticmag'}, {'start': 90, 'end': 104, 'username': 'skeptinquirer'}, {'start': 110, 'end': 126, 'username': 'openrightsgroup'}]",
None,No_Little_Plans,Rob Arthur,"Freelance journalist & data scientist. Bylines @TheAtlantic, @vicenews, @theintercept, @slate, etc. PhD in genetics.",https://pbs.twimg.com/profile_banners/2286066582/1571115619,1604997278607048705,False,False,1587803218691723265,none,https://pbs.twimg.com/profile_images/926146846946414592/EiVu1sf5_normal.jpg,https://t.co/lVroPWyZnm,True,2286066582,2014-01-11T04:15:26.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/lVroPWyZnm', 'expanded_url': 'https://www.robarthurwriter.com/', 'display_url': 'robarthurwriter.com'}]",,8936,654,4060,344,11911,near Chicago,"[{'start': 47, 'end': 59, 'username': 'TheAtlantic'}, {'start': 61, 'end': 70, 'username': 'vicenews'}, {'start': 72, 'end': 85, 'username': 'theintercept'}, {'start': 87, 'end': 93, 'username': 'slate'}]",
None,cestpasirene,Irène Unholz • cestpasirene@chaos.social,"writing about art @artlognet #kunstbulletin @wochenzeitung @unifr.
observing cultural journalism. not well curated.",https://pbs.twimg.com/profile_banners/35270264/1494244292,1814727579104125061,False,False,,none,https://pbs.twimg.com/profile_images/1694016864920199169/W02Wz2Ue_normal.jpg,https://t.co/oCMWRgVARJ,False,35270264,2009-04-25T18:04:04.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/oCMWRgVARJ', 'expanded_url': 'http://linktr.ee/zeitgespenst', 'display_url': 'linktr.ee/zeitgespenst'}]",,364,1087,440,18,1843,,"[{'start': 18, 'end': 28, 'username': 'artlognet'}, {'start': 44, 'end': 58, 'username': 'wochenzeitung'}, {'start': 59, 'end': 65, 'username': 'unifr'}]","[{'start': 29, 'end': 43, 'tag': 'kunstbulletin'}]"
None,hanno,hanno,"Journalist. Climate, Energy, IT Security. Me on Mastodon: https://t.co/TebFCJxAf4
Newsletter about Climate/Energy/Industry at https://t.co/FqP69GdhD4",https://pbs.twimg.com/profile_banners/2833551/1353265963,1833471531395023081,False,False,,none,https://pbs.twimg.com/profile_images/1227599924545687554/mWGzKQk8_normal.jpg,https://t.co/pIqQjhcWQP,False,2833551,2007-03-29T12:42:44.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/pIqQjhcWQP', 'expanded_url': 'https://hboeck.de', 'display_url': 'hboeck.de'}]","[{'start': 58, 'end': 81, 'url': 'https://t.co/TebFCJxAf4', 'expanded_url': 'http://mastodon.social/@hanno', 'display_url': 'mastodon.social/@hanno'}, {'start': 126, 'end': 149, 'url': 'https://t.co/FqP69GdhD4', 'expanded_url': 'http://industrydecarbonization.com', 'display_url': 'industrydecarbonization.com'}]",7740,945,29987,255,4297,Potsdam,,
None,AHimmelrath,@AHimmelrath@nrw.social,Journalist - arbeitet v.a. für @derspiegel https://t.co/NhNNJikha1 - hier privat (he/him),https://pbs.twimg.com/profile_banners/457384105/1428555597,1790324723517149218,False,False,,none,https://pbs.twimg.com/profile_images/1405013785987911683/8E_LVpeJ_normal.jpg,,False,457384105,2012-01-07T10:31:37.000Z,,"[{'start': 43, 'end': 66, 'url': 'https://t.co/NhNNJikha1', 'expanded_url': 'http://www.spiegel.de', 'display_url': 'spiegel.de'}]",3796,3193,33216,116,24305,,"[{'start': 31, 'end': 42, 'username': 'derspiegel'}]",
None,StephenWentzell,Stephen Wentzell,intern @zeteo_news • grad student @newmarkjschool • Substack: The Blueprint • Past @innocence/@CBCToronto/@CityNewsHfx/@CTVAtlantic/@rabbleca,https://pbs.twimg.com/profile_banners/113217798/1592336938,1838705889793994846,False,False,1606305575188381696,none,https://pbs.twimg.com/profile_images/1747613966958837760/dlHXq7WC_normal.jpg,https://t.co/4n6gcGXz6l,False,113217798,2010-02-11T02:43:45.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/4n6gcGXz6l', 'expanded_url': 'http://theblueprint902.substack.com', 'display_url': 'theblueprint902.substack.com'}]",,4082,2090,17851,15,54058,"Bronx, NY","[{'start': 7, 'end': 18, 'username': 'zeteo_news'}, {'start': 34, 'end': 49, 'username': 'newmarkjschool'}, {'start': 83, 'end': 93, 'username': 'innocence'}, {'start': 94, 'end': 105, 'username': 'CBCToronto'}, {'start': 106, 'end': 118, 'username': 'CityNewsHfx'}, {'start': 119, 'end': 131, 'username': 'CTVAtlantic'}, {'start': 132, 'end': 141, 'username': 'rabbleca'}]",
None,schaffertom,Tom Schaffer,"Chefredakteur @moment_magazin, Podcaster. Politik, Medien, Fußball @BALLVERLIEBTeu, Games @rebell_at @schaffertom@mastodon.social @tomschaffer.bluesky.social",https://pbs.twimg.com/profile_banners/14342072/1399306340,1737773643784946030,False,False,1717926476425695310,none,https://pbs.twimg.com/profile_images/1172072814934994944/vqNeEKJV_normal.jpg,https://t.co/wVIbqL3Tmx,False,14342072,2008-04-09T14:31:10.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/wVIbqL3Tmx', 'expanded_url': 'https://moment.at', 'display_url': 'moment.at'}]",,9245,777,37070,318,4597,"Wien, Austria","[{'start': 14, 'end': 29, 'username': 'moment_magazin'}, {'start': 67, 'end': 82, 'username': 'BALLVERLIEBTeu'}, {'start': 90, 'end': 100, 'username': 'rebell_at'}, {'start': 130, 'end': 142, 'username': 'tomschaffer'}]",
None,charlie_savage,Charlie Savage,"New York Times national security & legal reporter • Author of ""Takeover"" & ""Power Wars” • Originally from Indiana",https://pbs.twimg.com/profile_banners/16172747/1498492259,1841969167152644390,False,False,,none,https://pbs.twimg.com/profile_images/1478150918117990401/IvN8Vi3M_normal.jpg,https://t.co/HkMehh3inn,False,16172747,2008-09-07T19:34:16.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/HkMehh3inn', 'expanded_url': 'http://www.charliesavage.com', 'display_url': 'charliesavage.com'}]",,95064,3400,16599,2187,609,"Washington, DC",,
None,Z_Everson,Zach Everson,Staff writer @Forbes focused on money in politics • Only here to share my articles • Tip? Mobile/Signal 202.804.2744 or zeverson@forbes.com,https://pbs.twimg.com/profile_banners/13951732/1674660785,1844851197540266494,False,False,1844028639958159698,none,https://pbs.twimg.com/profile_images/1531407495352164355/QlyTn4Cl_normal.jpg,https://t.co/A8svAcLU0t,False,13951732,2008-02-25T17:56:47.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/A8svAcLU0t', 'expanded_url': 'http://forbes.com/sites/zacheverson/', 'display_url': 'forbes.com/sites/zachever…'}]",,24548,1,22731,524,11116,DC,"[{'start': 13, 'end': 20, 'username': 'Forbes'}]",
None,sarahposner,Sarah Posner,"Subscribe to my new newsletter, The Looking Glass: https://t.co/0HWaU9bx0t

Author, Unholy. Columnist, @MSNBC. Contributor, @TPM.",https://pbs.twimg.com/profile_banners/17757642/1665504045,1797978274251120782,False,False,1797978274251120782,none,https://pbs.twimg.com/profile_images/1579864585053552640/hbYLeSHU_normal.jpg,https://t.co/stpTHYQRfy,True,17757642,2008-11-30T17:09:29.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/stpTHYQRfy', 'expanded_url': 'http://www.sarahposner.com', 'display_url': 'sarahposner.com'}]","[{'start': 51, 'end': 74, 'url': 'https://t.co/0HWaU9bx0t', 'expanded_url': 'https://the-looking-glass-1.ghost.io/', 'display_url': 'the-looking-glass-1.ghost.io'}]",28689,1197,65618,940,5243,dc-ish,"[{'start': 103, 'end': 109, 'username': 'MSNBC'}, {'start': 124, 'end': 128, 'username': 'TPM'}]",
None,willknight,Will Knight,"I write about AI and related stuff for WIRED.  
signal = wak.01 (no pr pitches pls). 
newsletter = https://t.co/qG4DExCEbS",https://pbs.twimg.com/profile_banners/4157611/1697572254,1844028235488923863,False,False,,none,https://pbs.twimg.com/profile_images/1532405179009716226/CgIPmeYl_normal.jpg,https://t.co/ayis3Mvb8U,False,4157611,2007-04-11T11:06:12.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ayis3Mvb8U', 'expanded_url': 'http://www.wired.com', 'display_url': 'wired.com'}]","[{'start': 99, 'end': 122, 'url': 'https://t.co/qG4DExCEbS', 'expanded_url': 'http://www.wired.com/newsletter/fast-forward', 'display_url': 'wired.com/newsletter/fas…'}]",20559,6673,5739,917,10486,"Cambridge, MA",,
None,gmusser,George Musser,"Scientific American, Quanta - author of Spooky Action at a Distance - https://t.co/Xk8zWMCSMG - https://t.co/kDYMYdNSRo - https://t.co/jDjis0j3Y6",https://pbs.twimg.com/profile_banners/11885742/1493653187,1844186840078877099,False,False,1831287471658664355,none,https://pbs.twimg.com/profile_images/876055606/photo-1_normal.jpg,https://t.co/15wS1pSgnL,False,11885742,2008-01-05T20:28:54.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/15wS1pSgnL', 'expanded_url': 'http://www.georgemusser.com', 'display_url': 'georgemusser.com'}]","[{'start': 70, 'end': 93, 'url': 'https://t.co/Xk8zWMCSMG', 'expanded_url': 'http://mastodon.social/@gmusser', 'display_url': 'mastodon.social/@gmusser'}, {'start': 96, 'end': 119, 'url': 'https://t.co/kDYMYdNSRo', 'expanded_url': 'http://bsky.app/profile/gmusser', 'display_url': 'bsky.app/profile/gmusser'}, {'start': 122, 'end': 145, 'url': 'https://t.co/jDjis0j3Y6', 'expanded_url': 'http://threads.net/@georgemusserjr', 'display_url': 'threads.net/@georgemusserjr'}]",9158,0,14903,524,2468,New York,,
None,sharon000,Sharon Machlis now at @smach@masto.machlis.com,"No longer active here for tech news. Check Mastodon or LinkedIn for that!
Author of Practical R for Mass Communication & Journalism. A bit #rstats obsessed.",https://pbs.twimg.com/profile_banners/10915042/1527639040,1844853784872431727,False,False,1675188344282554369,none,https://pbs.twimg.com/profile_images/1578790811076026368/-60-vSTd_normal.jpg,https://t.co/YtgY2xmaE6,False,10915042,2007-12-06T20:46:28.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/YtgY2xmaE6', 'expanded_url': 'https://apps.machlis.com/shiny/smach_mastodon/', 'display_url': 'apps.machlis.com/shiny/smach_ma…'}]",,10402,903,17902,664,13439,,,"[{'start': 139, 'end': 146, 'tag': 'rstats'}]"
None,altjoshwood,Joshua Wood,"Part-time photographer, full-time geriatric millennial. Tech/biz: @heyjoshwood https://t.co/TMy2paHFZG",https://pbs.twimg.com/profile_banners/1327825100687564801/1656351903,1809618302127468641,False,False,1703947009030500802,none,https://pbs.twimg.com/profile_images/1718058832021327872/710wbqD0_normal.jpg,https://t.co/aQw7hKD29c,True,1327825100687564801,2020-11-15T04:05:59.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/aQw7hKD29c', 'expanded_url': 'https://joshuawood.net/links', 'display_url': 'joshuawood.net/links'}]","[{'start': 79, 'end': 102, 'url': 'https://t.co/TMy2paHFZG', 'expanded_url': 'https://bsky.app/profile/joshuawood.net', 'display_url': 'bsky.app/profile/joshua…'}]",212,984,581,1,1821,Out West,"[{'start': 66, 'end': 78, 'username': 'heyjoshwood'}]",
None,slooterman,Sara Luterman,Disability and aging reporter @19thnews. Opinions are my own. Send tips to: sluterman@19thnews.org,https://pbs.twimg.com/profile_banners/262797432/1618249006,1844832818242703784,False,False,1843766979553083900,none,https://pbs.twimg.com/profile_images/1330967540936413185/tQgxNHdi_normal.jpg,https://t.co/Ry2RMumz1F,False,262797432,2011-03-08T19:46:44.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/Ry2RMumz1F', 'expanded_url': 'https://19thnews.org/author/sara-luterman/', 'display_url': '19thnews.org/author/sara-lu…'}]",,31667,6611,3990,376,144221,Washington DC,"[{'start': 30, 'end': 39, 'username': '19thnews'}]",
None,JessicaCalarco,Jess Calarco,"sociologist | writer | uw-madison professor | families, schools, inequality | mom of two hams | holding it together: how women became america's safety net",https://pbs.twimg.com/profile_banners/321563970/1709256048,1844860093650907224,False,False,1797982450381107425,none,https://pbs.twimg.com/profile_images/1737227940289458176/7GLmq-gP_normal.jpg,https://t.co/ue5oFoh7NG,False,321563970,2011-06-21T19:36:56.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ue5oFoh7NG', 'expanded_url': 'http://jessicacalarco.com', 'display_url': 'jessicacalarco.com'}]",,43693,7230,5851,367,115638,"Madison, WI",,
None,joanne_stocker,Joanne Stocker,"Verification producer, @CBSNews Confirmed. Philadelphian ⚾️ ex Ireland, Erbil, DC, Haifa. joanne.stocker@cbsnews.com",https://pbs.twimg.com/profile_banners/15617140/1517482768,1844759342580375942,False,False,,none,https://pbs.twimg.com/profile_images/1416361972438863874/j9DGStAi_normal.jpg,,False,15617140,2008-07-27T03:31:39.000Z,,,15106,839,167193,651,30298,London,"[{'start': 23, 'end': 31, 'username': 'CBSNews'}]",
None,MRSmithAP,Michelle R. Smith,NO LONGER ON TWITTER. AP reporter; mrsmith@ap.org; https://t.co/Cb2Flgbrjz; WATCH: ‘Michael Flynn's Holy War’ NOW STREAMING https://t.co/paTVQkTI1l,https://pbs.twimg.com/profile_banners/30232973/1669651313,1730932474186699124,False,False,1583106055042539521,none,https://pbs.twimg.com/profile_images/1597256388266409984/CoqX1xMz_normal.jpg,https://t.co/L1K7hzsHaF,False,30232973,2009-04-10T15:06:59.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/L1K7hzsHaF', 'expanded_url': 'https://apnews.com/author/michelle-r-smith', 'display_url': 'apnews.com/author/michell…'}]","[{'start': 51, 'end': 74, 'url': 'https://t.co/Cb2Flgbrjz', 'expanded_url': 'http://linktr.ee/mrsmithap', 'display_url': 'linktr.ee/mrsmithap'}, {'start': 124, 'end': 147, 'url': 'https://t.co/paTVQkTI1l', 'expanded_url': 'http://bit.ly/3Ar8jfS', 'display_url': 'bit.ly/3Ar8jfS'}]",3865,924,2017,178,920,"Providence, RI",,
None,chrisjhorn,chris horn,Ex-Founder IONA PLC. Inaugural chair @SciGalleryDub & @ScienceGallery. Now @AtlanticBridgeV and @IrishTimesBiz columnist. Also @chrisjhorn@mastodon.ie,,1590620032270073856,False,False,,none,https://pbs.twimg.com/profile_images/765951619175424000/50XyH-AD_normal.jpg,https://t.co/RDDQOCWNjP,False,24028945,2009-03-12T20:29:08.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/RDDQOCWNjP', 'expanded_url': 'http://chrisjhorn.wordpress.com/about', 'display_url': 'chrisjhorn.wordpress.com/about'}]",,7428,591,12668,207,468,Dublin,"[{'start': 37, 'end': 51, 'username': 'SciGalleryDub'}, {'start': 54, 'end': 69, 'username': 'ScienceGallery'}, {'start': 75, 'end': 91, 'username': 'AtlanticBridgeV'}, {'start': 96, 'end': 110, 'username': 'IrishTimesBiz'}]",
None,glynmoody,Glyn Moody,"writer (Rebel Code, Walled Culture), journalist on openness, copyright, and digital rights. mastodon: https://t.co/5LRX0OkIG7. glyn.moody@gmail.com",https://pbs.twimg.com/profile_banners/18525497/1662672377,1844726219356455205,False,False,1357002157027950596,none,https://pbs.twimg.com/profile_images/1142339080073678848/Slkhl6pj_normal.png,https://t.co/rJH9N8QUBB,False,18525497,2009-01-01T07:58:29.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/rJH9N8QUBB', 'expanded_url': 'http://opendotdotdot.blogspot.com/', 'display_url': 'opendotdotdot.blogspot.com'}]","[{'start': 102, 'end': 125, 'url': 'https://t.co/5LRX0OkIG7', 'expanded_url': 'https://mastodon.social/@glynmoody', 'display_url': 'mastodon.social/@glynmoody'}]",19099,386,622981,2057,4,London,,
None,SadhbhOS,Sadhbh O'Shea,Sports nut. Press officer for Jayco-AlUla/Liv AlUla Jayco. Help at @CCIsleofMan. Formerly Velo/Cyclingnews/BBC/Procycling (She/her),https://pbs.twimg.com/profile_banners/119724014/1397118567,1844817727355244595,False,False,,none,https://pbs.twimg.com/profile_images/1801977374340214784/gs3J6Od5_normal.jpg,https://t.co/GZ3RtejYO4,False,119724014,2010-03-04T13:11:58.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/GZ3RtejYO4', 'expanded_url': 'http://www.greenedgecycling.com', 'display_url': 'greenedgecycling.com'}]",,7187,1608,34646,281,116413,Isle of Man,"[{'start': 67, 'end': 79, 'username': 'CCIsleofMan'}]",
None,anewshack,Neil Michael,Justice Media Award winner. Ex-Washington Post stringer/BBC pundit.,https://pbs.twimg.com/profile_banners/356170041/1691087545,1844857017904607607,False,False,1735193735896383640,none,https://pbs.twimg.com/profile_images/1687171258432020480/UR_LIgfN_normal.jpg,https://t.co/Mv7RYHMTeQ,False,356170041,2011-08-16T13:05:06.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/Mv7RYHMTeQ', 'expanded_url': 'https://neilmichael.22slides.com/', 'display_url': 'neilmichael.22slides.com'}]",,1582,1360,7425,13,16748,Ireland,,
None,emptywheel,emptywheel (blue tang),Abundant tweets about civil liberties & national security*** Legendary potty mouth*** Also at @emptywheel@mastodon.social & @emptywheel.bsky.social 🗽🇪🇺,https://pbs.twimg.com/profile_banners/15985111/1470384796,1844864456855323066,False,True,,blue,https://pbs.twimg.com/profile_images/1773870183/image1327265832_normal.png,https://t.co/jmasirYU0b,False,15985111,2008-08-25T18:29:06.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/jmasirYU0b', 'expanded_url': 'http://emptywheel.net/', 'display_url': 'emptywheel.net'}]",,342603,5717,380797,6007,305,The original Limerick,"[{'start': 124, 'end': 135, 'username': 'emptywheel'}]",
None,klillington,Karlin Lillington 🦇,"Irish Times tech columnist. Chair, New Music Dublin. Privacy/infosec/human rights. Lots of 4-legged talls/smalls. Likes bats. 🦣 https://t.co/GvQrAaJt7i",https://pbs.twimg.com/profile_banners/18721044/1617659440,1841970337866457516,False,False,,none,https://pbs.twimg.com/profile_images/788417211299946496/_sDVko9l_normal.jpg,,False,18721044,2009-01-07T13:36:48.000Z,,"[{'start': 128, 'end': 151, 'url': 'https://t.co/GvQrAaJt7i', 'expanded_url': 'http://mastodon.ie/@klillington', 'display_url': 'mastodon.ie/@klillington'}]",11362,1801,108123,467,27711,Ireland,,
None,jeffjarvis,Jeff (Gutenberg Parenthesis) Jarvis,@BuzzMachine; emeritus @CUNY's @NewmarkJSchool; books: THE GUTENBERG PARENTHESIS & MAGAZINE:  https://t.co/GJXpfuvxUg @jeffjarvis@mastodon.social,https://pbs.twimg.com/profile_banners/11435642/1723752183,1844862679480930718,False,True,1836823909192327544,blue,https://pbs.twimg.com/profile_images/1746907202974076928/y3QfIte9_normal.jpg,https://t.co/ubI2DD2T6Z,False,11435642,2007-12-22T17:11:36.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ubI2DD2T6Z', 'expanded_url': 'http://buzzmachine.com', 'display_url': 'buzzmachine.com'}]","[{'start': 94, 'end': 117, 'url': 'https://t.co/GJXpfuvxUg', 'expanded_url': 'http://gutenbergparenthesis.com', 'display_url': 'gutenbergparenthesis.com'}]",180715,5174,207439,10808,44459,"New York, NY","[{'start': 0, 'end': 12, 'username': 'BuzzMachine'}, {'start': 23, 'end': 28, 'username': 'CUNY'}, {'start': 31, 'end': 46, 'username': 'NewmarkJSchool'}]",
None,WillOremus,Will Oremus,"writing about tech and its discontents for the @washingtonpost. focused on AI, algorithms, social media, and platforms. dm for signal.",https://pbs.twimg.com/profile_banners/154016912/1613071747,1844824404942791003,False,True,,blue,https://pbs.twimg.com/profile_images/1368271838657265670/AIRSC2uK_normal.jpg,https://t.co/omAJZJBpCO,False,154016912,2010-06-10T04:23:40.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/omAJZJBpCO', 'expanded_url': 'https://www.washingtonpost.com/people/will-oremus/', 'display_url': 'washingtonpost.com/people/will-or…'}]",,46286,3804,5883,1483,47445,Delaware,"[{'start': 47, 'end': 62, 'username': 'washingtonpost'}]",
None,SaraMorrison,Sara Morrison,"Correspondent @capitol_forum covering all things tech antitrust
email: smorrison@thecapitolforum
signal:@sara.01
confidential tips: morrisonsara@protonmail.com",https://pbs.twimg.com/profile_banners/17533518/1667624625,1844796674335473795,False,False,1757116352198803719,none,https://pbs.twimg.com/profile_images/1749913119109869568/IMt1fu9m_normal.jpg,https://t.co/rF2g5QIRk9,False,17533518,2008-11-21T08:33:09.000Z,"[{'start': 0, 'end': 23, 'url': 'https://t.co/rF2g5QIRk9', 'expanded_url': 'http://saramorrison.work', 'display_url': 'saramorrison.work'}]",,7233,1389,8842,326,8210,"New York, NY","[{'start': 14, 'end': 28, 'username': 'capitol_forum'}, {'start': 104, 'end': 109, 'username': 'sara'}]",
